Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002387,Male,Yes,0,Graduate,No,2243,2233,146.4386272327232,360.0,1.0,Semiurban,Y
LP002281,Male,Yes,0,Graduate,No,3316,1452,92.9404147976289,360.0,1.0,Urban,Y
LP001924,Male,No,0,Graduate,No,3145,3058,87.25813970193829,360.0,1.0,Rural,Y
LP002502,Female,Yes,2,Not Graduate,,217,3185,100.04797236754912,360.0,1.0,Semiurban,Y
LP002536,Male,Yes,3+,Not Graduate,No,3251,0,116.76322855453344,360.0,1.0,Rural,Y
LP001046,Male,Yes,1,Graduate,No,5627,5634,311.9916427006222,360.0,1.0,Urban,Y
LP001255,Male,No,0,Graduate,No,3537,0,109.33091726359623,480.0,1.0,Urban,N
LP001768,Male,Yes,0,Graduate,,3692,0,42.37107806203542,180.0,1.0,Rural,Y
LP001653,Male,No,0,Not Graduate,No,5222,0,46.99569837977133,360.0,1.0,Rural,Y
LP002300,Female,No,0,Not Graduate,No,1989,0,49.5106996547245,360.0,1.0,Semiurban,Y
LP002768,Male,No,0,Not Graduate,No,3291,0,83.37590257474058,36.0,1.0,Semiurban,N
LP002892,Male,Yes,2,Graduate,No,6939,0,202.2706980227877,360.0,1.0,Semiurban,Y
LP002296,Male,No,0,Not Graduate,No,2651,0,63.58286229153389,300.0,1.0,Rural,N
LP002141,Male,Yes,3+,Graduate,No,2611,2265,97.10235582273624,360.0,1.0,Rural,Y
LP002493,Male,No,0,Graduate,No,3758,0,97.3047911083981,360.0,0.0,Semiurban,N
LP002683,Male,No,0,Graduate,No,4909,2059,180.3147127217154,360.0,1.0,Semiurban,N
LP001114,Male,No,0,Graduate,No,4141,6948,185.0806566614943,360.0,1.0,Urban,Y
LP001813,Male,No,0,Graduate,Yes,6349,4178,122.76175418019518,180.0,1.0,Urban,N
LP001870,Female,No,1,Graduate,No,3645,0,156.5602685321599,36.0,1.0,Semiurban,N
LP001751,Male,Yes,0,Graduate,No,3158,0,168.82214949533082,360.0,1.0,Rural,N
LP002600,Male,Yes,1,Graduate,Yes,2957,0,97.20138084337401,360.0,1.0,Semiurban,Y
LP002377,Female,No,1,Graduate,Yes,8301,0,147.1859982729921,360.0,1.0,Semiurban,Y
LP001750,Male,Yes,0,Graduate,No,6239,0,129.34775164250726,360.0,1.0,Semiurban,Y
LP002296,Male,No,0,Not Graduate,No,2607,0,62.378634609621514,300.0,1.0,Rural,N
LP001489,Female,Yes,0,Graduate,No,4145,0,82.42357669418331,360.0,1.0,Rural,N
LP002297,Male,No,0,Graduate,No,2495,20479,101.57107323533785,360.0,1.0,Semiurban,Y
LP001665,Male,Yes,1,Graduate,No,3356,2389,172.19059974051902,360.0,1.0,Semiurban,N
LP001760,Male,,,Graduate,No,5152,0,161.82452299360148,480.0,1.0,Semiurban,Y
LP001778,Male,Yes,1,Graduate,No,3297,1723,140.64250590623297,360.0,1.0,Semiurban,Y
LP002205,Male,No,1,Graduate,No,2949,1915,114.90288839569126,180.0,0.0,Urban,N
LP001520,Male,Yes,0,Graduate,No,4499,885,127.1107884116373,360.0,1.0,Semiurban,Y
LP002160,Male,Yes,3+,Graduate,No,5296,3319,199.96446002385568,360.0,1.0,Semiurban,Y
LP001768,Male,Yes,0,Graduate,,3455,0,45.055322022515305,180.0,1.0,Rural,Y
LP001087,Female,No,2,Graduate,,3588,2204,124.61673652751621,360.0,1.0,Semiurban,Y
LP002043,Female,No,1,Graduate,No,3270,0,109.09376294438303,360.0,,Semiurban,Y
LP001405,Male,Yes,1,Graduate,No,1998,1264,82.41541880622891,360.0,,Urban,Y
LP002161,Female,No,1,Graduate,No,4693,0,77.52591952907966,360.0,1.0,Semiurban,N
LP001806,Male,No,0,Graduate,No,2726,5196,158.6175472153976,60.0,1.0,Urban,Y
LP002194,Female,No,0,Graduate,Yes,14255,0,59.375110933030236,360.0,1.0,Semiurban,Y
LP002266,Male,Yes,2,Graduate,No,3319,1538,112.7601977920205,360.0,1.0,Urban,Y
LP002113,Female,No,3+,Not Graduate,No,1768,0,,360.0,0.0,Urban,N
LP002387,Male,Yes,0,Graduate,No,2319,2112,143.72037162977287,360.0,1.0,Semiurban,Y
LP001543,Male,Yes,1,Graduate,No,8616,0,189.51241800618763,360.0,1.0,Urban,Y
LP001116,Male,No,0,Not Graduate,No,4107,1698,106.58600991611824,360.0,1.0,Semiurban,Y
LP002519,Male,Yes,3+,Graduate,No,4284,0,103.04225140738633,360.0,1.0,Semiurban,N
LP001720,Male,Yes,3+,Not Graduate,No,3522,1032,98.22910056681837,360.0,1.0,Semiurban,N
LP002447,Male,Yes,2,Not Graduate,No,2096,1522,58.50821609374479,300.0,,Urban,Y
LP001357,Male,,,Graduate,No,3610,716,159.55568273180205,360.0,1.0,Urban,Y
LP002180,Male,No,0,Graduate,Yes,6909,0,145.94618963322807,360.0,1.0,Rural,Y
LP001385,Male,No,0,Graduate,No,4827,0,140.46060505877907,360.0,1.0,Urban,Y
LP001892,Male,No,0,Graduate,No,2664,1841,123.7048281698945,360.0,1.0,Rural,Y
LP002544,Male,Yes,1,Not Graduate,No,1798,2237,132.4708416757403,360.0,1.0,Rural,Y
LP001871,Female,No,0,Graduate,No,7052,0,121.08003165872547,360.0,1.0,Rural,Y
LP002449,Male,Yes,0,Graduate,No,2668,2392,88.5038623219375,180.0,0.0,Rural,Y
LP001253,Male,Yes,3+,Graduate,Yes,5260,1604,185.09017557502122,360.0,1.0,Semiurban,Y
LP002524,Male,No,2,Graduate,No,5222,4436,158.10295553723415,360.0,1.0,Rural,Y
LP001692,Female,No,0,Not Graduate,No,4434,0,115.61511486706245,360.0,1.0,Semiurban,Y
LP002723,Male,No,2,Graduate,No,3421,0,107.39811326358833,360.0,0.0,Rural,N
LP001996,Male,No,0,Graduate,No,22080,0,477.2380167950716,360.0,1.0,Rural,N
LP001749,Male,Yes,0,Graduate,No,6858,939,177.7348810225425,,1.0,Semiurban,Y
LP002768,Male,No,0,Not Graduate,No,3062,0,84.62116784721748,36.0,1.0,Semiurban,N
LP002515,Male,Yes,1,Graduate,Yes,3371,1936,158.02841213150302,360.0,1.0,Semiurban,Y
LP002547,Male,Yes,1,Graduate,No,17378,0,498.05321541527087,360.0,1.0,Urban,N
LP002804,Female,Yes,0,Graduate,No,4487,2331,179.84539365326367,360.0,1.0,Semiurban,Y
LP002789,Male,Yes,0,Graduate,No,3793,4269,135.06730292951588,180.0,0.0,Rural,N
LP002424,Male,Yes,0,Graduate,No,6737,8664,170.80956803225334,300.0,,Rural,Y
LP002225,Male,Yes,2,Graduate,No,5563,0,129.79572069560044,360.0,1.0,Urban,Y
LP002984,Male,Yes,2,Graduate,No,8061,0,187.50270150177369,360.0,1.0,Urban,Y
LP002008,Male,Yes,2,Graduate,Yes,6235,0,143.81619840101115,84.0,,Rural,Y
LP001825,Male,Yes,0,Graduate,No,1851,1814,90.96374608903992,360.0,1.0,Urban,Y
LP002778,Male,Yes,2,Graduate,Yes,6080,0,,360.0,0.0,Rural,N
LP002255,Male,No,3+,Graduate,No,9702,0,188.03368911463048,360.0,1.0,Rural,Y
LP002128,Male,Yes,2,Graduate,,2429,2550,121.97851567337703,360.0,1.0,Rural,Y
LP001387,Female,Yes,0,Graduate,,3095,2565,136.90517689041,360.0,1.0,Semiurban,Y
LP002534,Female,No,0,Not Graduate,No,3995,0,149.365619422384,360.0,1.0,Rural,Y
LP001825,Male,Yes,0,Graduate,No,1872,1957,90.91183574722389,360.0,1.0,Urban,Y
LP002478,,Yes,0,Graduate,Yes,2110,4189,163.31737048119786,360.0,,Semiurban,Y
LP002446,Male,Yes,2,Not Graduate,No,2139,1281,121.97117206306272,360.0,0.0,Rural,N
LP001824,Male,Yes,1,Graduate,No,2663,1703,125.41207228263474,480.0,1.0,Semiurban,Y
LP002544,Male,Yes,1,Not Graduate,No,1816,2300,127.77667024810185,360.0,1.0,Rural,Y
LP002794,Female,No,0,Graduate,No,2879,1558,88.04347569396968,360.0,,Urban,Y
LP001280,Male,Yes,2,Not Graduate,No,3582,2113,95.58953307946945,360.0,,Semiurban,Y
LP002714,Male,No,1,Not Graduate,No,2803,1384,89.41596466273985,360.0,1.0,Semiurban,Y
LP001280,Male,Yes,2,Not Graduate,No,3299,2029,100.7552631315967,360.0,,Semiurban,Y
LP001334,Male,Yes,0,Not Graduate,No,4363,0,116.44636026502928,180.0,1.0,Semiurban,Y
LP002624,Male,Yes,0,Graduate,No,20930,6037,480.81580705559867,360.0,,Urban,Y
LP002065,Male,Yes,3+,Graduate,No,15056,0,301.99089302820886,360.0,1.0,Rural,Y
LP002545,Male,No,2,Graduate,No,3231,0,83.12191197442564,360.0,0.0,Rural,N
LP001350,Male,Yes,,Graduate,No,13674,0,,360.0,1.0,Urban,Y
LP002990,Female,No,0,Graduate,Yes,4362,0,133.03042755810645,360.0,0.0,Semiurban,N
LP002112,Male,Yes,2,Graduate,Yes,2744,4962,175.24577927829017,360.0,1.0,Rural,Y
LP001581,Male,Yes,0,Not Graduate,,1690,1646,92.85969231887302,360.0,1.0,Rural,Y
LP002288,Male,Yes,2,Not Graduate,No,2808,0,49.84310965610859,180.0,0.0,Urban,N
LP001581,Male,Yes,0,Not Graduate,,1848,1648,90.26579226018092,360.0,1.0,Rural,Y
LP001050,,Yes,2,Not Graduate,No,3584,1754,110.85088141926988,360.0,0.0,Rural,N
LP001865,Male,Yes,1,Graduate,No,6458,4191,329.4512212799464,360.0,,Urban,Y
LP002170,Male,Yes,2,Graduate,No,4871,3621,240.38791566895776,360.0,1.0,Semiurban,Y
LP001924,Male,No,0,Graduate,No,3162,3278,89.91576413283866,360.0,1.0,Rural,Y
LP001006,Male,Yes,0,Not Graduate,No,2452,2427,121.47901558397203,360.0,1.0,Urban,Y
LP002689,Male,Yes,2,Not Graduate,No,2259,1775,48.9523085250857,360.0,1.0,Semiurban,Y
LP002050,Male,Yes,1,Graduate,Yes,9994,0,156.40292623400944,360.0,1.0,Rural,N
LP001963,Male,Yes,1,Graduate,No,1912,2901,114.73978176738224,360.0,1.0,Urban,N
LP001836,Female,No,2,Graduate,No,3740,0,137.9888603494667,360.0,1.0,Urban,N
LP001225,Male,Yes,0,Graduate,No,5677,4363,262.56700381989685,360.0,1.0,Semiurban,N
LP001310,Male,Yes,0,Graduate,No,5942,4175,175.09019961670003,360.0,1.0,Semiurban,Y
LP002541,Male,Yes,0,Graduate,No,11284,0,233.12898144069075,360.0,1.0,Semiurban,Y
LP002229,Male,No,0,Graduate,No,5785,4310,295.64178790851514,360.0,1.0,Semiurban,Y
LP001179,Male,Yes,2,Graduate,No,4346,0,131.04076574824856,360.0,1.0,Urban,N
LP001068,Male,Yes,0,Graduate,No,2960,2297,121.68778932509547,360.0,1.0,Semiurban,Y
LP002931,Male,Yes,2,Graduate,Yes,5538,0,204.56036078974978,240.0,1.0,Semiurban,N
LP002788,Male,Yes,0,Not Graduate,No,2599,2288,183.26341613149611,360.0,0.0,Urban,N
LP001233,Male,Yes,1,Graduate,No,10324,0,310.0925381343107,360.0,1.0,Urban,Y
LP001570,Male,Yes,2,Graduate,No,4029,1391,153.84458360712134,360.0,1.0,Rural,Y
LP001532,Male,Yes,2,Not Graduate,No,2239,0,114.10064504474178,360.0,1.0,Rural,N
LP001405,Male,Yes,1,Graduate,No,2330,1301,89.38698678037491,360.0,,Urban,Y
LP002519,Male,Yes,3+,Graduate,No,5147,0,103.32502988751583,360.0,1.0,Semiurban,Y
LP001692,Female,No,0,Not Graduate,No,4155,0,117.40347151435604,360.0,1.0,Semiurban,Y
LP002949,Female,No,3+,Graduate,,402,42728,350.24175916985246,180.0,,Urban,N
LP002916,Male,Yes,0,Graduate,No,2204,1470,108.12612202105103,360.0,1.0,Urban,Y
LP001422,Female,No,0,Graduate,No,9841,0,254.19707673812945,360.0,1.0,Urban,Y
LP002911,Male,Yes,1,Graduate,No,2760,1899,149.36205481770583,360.0,0.0,Rural,N
LP001900,Male,Yes,1,Graduate,No,2746,1984,111.05401038278748,360.0,1.0,Semiurban,Y
LP001640,Male,Yes,0,Graduate,Yes,41534,4868,117.12624693123283,360.0,1.0,Semiurban,Y
LP002036,Male,Yes,0,Graduate,No,1911,2180,88.68109659298341,360.0,,Urban,Y
LP001379,Male,Yes,2,Graduate,No,3753,3706,217.8331319304609,360.0,0.0,Urban,N
LP002314,Female,No,0,Not Graduate,No,2012,0,63.87220037168279,360.0,1.0,Rural,Y
LP001120,Male,No,0,Graduate,No,1911,1094,47.88443696951201,360.0,1.0,Urban,Y
LP001945,Female,No,,Graduate,No,5701,0,141.88953761041483,480.0,0.0,Urban,N
LP001922,Male,Yes,0,Graduate,No,20498,0,,360.0,1.0,Rural,N
LP002855,Male,Yes,2,Graduate,No,15527,0,278.1627577780766,360.0,1.0,Urban,Y
LP001914,Male,Yes,0,Graduate,No,3591,832,112.17837844338362,360.0,1.0,Semiurban,Y
LP002753,Female,No,1,Graduate,,3433,0,92.12804416653454,360.0,1.0,Semiurban,Y
LP001882,Male,Yes,3+,Graduate,No,4204,1637,161.7533856283715,360.0,0.0,Urban,Y
LP002556,Male,No,0,Graduate,No,2284,0,71.15292975359758,360.0,1.0,Urban,N
LP002345,Male,Yes,0,Graduate,No,999,2544,115.51356117355104,360.0,1.0,Rural,Y
LP001798,Male,Yes,2,Graduate,No,5841,5431,118.94126656740055,360.0,1.0,Rural,Y
LP002211,Male,Yes,0,Graduate,No,4808,900,116.02122157640368,180.0,1.0,Urban,Y
LP002043,Female,No,1,Graduate,No,3551,0,114.54361503552481,360.0,,Semiurban,Y
LP002622,Male,Yes,2,Graduate,No,3855,4714,247.48186204567915,360.0,1.0,Rural,Y
LP001087,Female,No,2,Graduate,,3410,2184,124.90002768950993,360.0,1.0,Semiurban,Y
LP002068,Male,No,0,Graduate,No,4881,0,127.649805503956,360.0,0.0,Rural,Y
LP001641,Male,Yes,1,Graduate,Yes,2104,0,66.9858391548191,300.0,0.0,Rural,N
LP002757,Female,Yes,0,Not Graduate,No,2732,706,106.13700500556723,360.0,,Semiurban,Y
LP001945,Female,No,,Graduate,No,5268,0,145.5946608815447,480.0,0.0,Urban,N
LP002916,Male,Yes,0,Graduate,No,2155,1397,107.98501778562252,360.0,1.0,Urban,Y
LP001006,Male,Yes,0,Not Graduate,No,2610,2193,119.01056880485596,360.0,1.0,Urban,Y
LP002940,Male,No,0,Not Graduate,No,3484,0,106.76100811125087,360.0,1.0,Rural,Y
LP002191,Male,Yes,0,Graduate,No,18068,5415,568.5508447927257,360.0,1.0,Rural,N
LP001669,Female,No,0,Not Graduate,No,1782,2151,124.25044773420811,,1.0,Urban,Y
LP001699,Male,No,0,Graduate,No,2520,0,61.5091389549226,360.0,1.0,Urban,Y
LP002370,Male,No,0,Not Graduate,No,2568,0,59.313737612356725,180.0,1.0,Urban,Y
LP001630,Male,No,0,Not Graduate,No,2241,1370,103.80862352679722,480.0,0.0,Urban,N
LP001699,Male,No,0,Graduate,No,2601,0,60.90515636500192,360.0,1.0,Urban,Y
LP001872,Male,No,0,Graduate,Yes,5642,0,128.78152480993276,360.0,1.0,Semiurban,Y
LP002459,Male,Yes,0,Graduate,No,4520,0,121.83776648988464,360.0,1.0,Urban,Y
LP001155,Female,Yes,0,Not Graduate,No,2008,1713,98.91468619739612,360.0,1.0,Semiurban,Y
LP001233,Male,Yes,1,Graduate,No,11541,0,315.551914854546,360.0,1.0,Urban,Y
LP001586,Male,Yes,3+,Not Graduate,No,3721,0,81.32142300565158,180.0,1.0,Rural,N
LP001677,Male,No,2,Graduate,No,4858,0,168.15283181574742,360.0,0.0,Semiurban,Y
LP001716,Male,Yes,0,Graduate,No,2900,2794,139.140814177638,360.0,1.0,Urban,Y
LP002116,Female,No,0,Graduate,No,2434,0,46.096727101960376,360.0,1.0,Rural,N
LP001925,Female,No,0,Graduate,Yes,2639,1579,101.21377681194176,300.0,1.0,Semiurban,N
LP001711,Male,Yes,3+,Graduate,No,3381,1289,129.78644109922234,360.0,0.0,Semiurban,N
LP001241,Female,No,0,Graduate,No,3961,0,132.72318506403252,360.0,0.0,Semiurban,N
LP001018,Male,Yes,2,Graduate,No,4134,1569,166.29075837570423,360.0,1.0,Urban,Y
LP001369,Male,Yes,2,Graduate,No,10377,1181,226.00029900233403,360.0,1.0,Urban,Y
LP002141,Male,Yes,3+,Graduate,No,2592,2123,98.00515674164623,360.0,1.0,Rural,Y
LP002950,Male,Yes,0,Not Graduate,,2605,3070,159.65907325114512,360.0,1.0,Rural,Y
LP001465,Male,Yes,0,Graduate,No,5670,2340,184.903626251651,360.0,,Rural,N
LP001814,Male,Yes,2,Graduate,No,10369,0,116.47489867427919,360.0,1.0,Urban,Y
LP002772,Male,No,0,Graduate,No,2654,1744,143.04597286529906,360.0,1.0,Rural,Y
LP002387,Male,Yes,0,Graduate,No,2230,2513,145.9595698954865,360.0,1.0,Semiurban,Y
LP001029,Male,No,0,Graduate,No,1862,2646,109.62446290357221,360.0,1.0,Rural,N
LP002314,Female,No,0,Not Graduate,No,2110,0,69.56423555071106,360.0,1.0,Rural,Y
LP001279,Male,No,0,Graduate,No,2389,2771,136.67344572873645,360.0,1.0,Semiurban,Y
LP002863,Male,Yes,3+,Graduate,No,6317,0,153.57855559007047,360.0,1.0,Semiurban,N
LP001032,Male,No,0,Graduate,No,5202,0,124.2071819596285,360.0,1.0,Urban,Y
LP002652,Male,No,0,Graduate,No,5536,3339,309.79125736573997,360.0,1.0,Rural,N
LP001488,Male,Yes,3+,Graduate,No,4027,8190,291.0717500083347,360.0,1.0,Semiurban,N
LP002648,Male,Yes,0,Graduate,No,2056,6491,69.5237096636731,180.0,1.0,Semiurban,N
LP001392,Female,No,1,Graduate,Yes,7516,0,,360.0,1.0,Semiurban,Y
LP001715,Male,Yes,3+,Not Graduate,Yes,6119,0,126.98300141785694,360.0,1.0,Rural,Y
LP001492,Male,No,0,Graduate,No,14795,0,241.86939107092073,360.0,0.0,Semiurban,N
LP001357,Male,,,Graduate,No,3976,749,158.36083405240453,360.0,1.0,Urban,Y
LP002143,Female,Yes,0,Graduate,No,2452,531,126.28476439109433,360.0,1.0,Semiurban,Y
LP001030,Male,Yes,2,Graduate,No,1173,1073,18.70767126735763,120.0,1.0,Urban,Y
LP002960,Male,Yes,0,Not Graduate,No,2350,3826,,180.0,1.0,Urban,N
LP001644,,Yes,0,Graduate,Yes,656,5451,170.21749015061573,360.0,1.0,Rural,Y
LP001720,Male,Yes,3+,Not Graduate,No,3710,1002,104.21505543961314,360.0,1.0,Semiurban,Y
LP001807,Male,Yes,2,Graduate,Yes,6854,1429,105.31336191768118,360.0,1.0,Rural,Y
LP001891,Male,Yes,0,Graduate,No,11198,0,135.0184380866375,360.0,1.0,Urban,Y
LP001849,Male,No,0,Not Graduate,No,5865,0,114.07078825021415,360.0,0.0,Rural,N
LP001734,Female,Yes,2,Graduate,No,3933,2545,124.25649701487531,360.0,,Semiurban,Y
LP001849,Male,No,0,Not Graduate,No,5683,0,117.94597526498657,360.0,0.0,Rural,N
LP001345,Male,Yes,2,Not Graduate,No,4326,2974,128.68706861778222,180.0,1.0,Urban,Y
LP002224,Male,No,0,Graduate,No,2890,0,69.07008945151927,480.0,1.0,Urban,N
LP002250,Male,Yes,0,Graduate,No,5121,0,128.1430170783372,360.0,1.0,Rural,Y
LP002187,Male,No,0,Graduate,No,2451,0,99.67919137118118,480.0,1.0,Semiurban,N
LP002821,Male,No,0,Not Graduate,Yes,6033,0,134.1453849715384,360.0,1.0,Semiurban,Y
LP001024,Male,Yes,2,Graduate,No,2929,722,71.91160957081257,360.0,1.0,Urban,Y
LP002180,Male,No,0,Graduate,Yes,7348,0,143.04186482900667,360.0,1.0,Rural,Y
LP002393,Female,,,Graduate,No,9862,0,,240.0,1.0,Semiurban,Y
LP001318,Male,Yes,2,Graduate,No,5886,5536,189.28326170794193,180.0,1.0,Semiurban,Y
LP002055,Female,No,0,Graduate,No,3074,3203,130.17098665188314,360.0,,Rural,Y
LP002284,Male,No,0,Not Graduate,No,4161,1681,105.5371058059113,360.0,1.0,Rural,Y
LP002777,Male,Yes,0,Graduate,No,2642,2010,106.89686732039623,360.0,1.0,Rural,Y
LP002543,Male,Yes,2,Graduate,No,7783,0,250.94263706888918,360.0,1.0,Semiurban,Y
LP001947,Male,Yes,0,Graduate,No,2428,3327,167.80956400060307,360.0,1.0,Semiurban,Y
LP002223,Male,Yes,0,Graduate,No,3893,0,133.75382678541615,360.0,,Semiurban,Y
LP001014,Male,Yes,3+,Graduate,No,3073,2514,153.55232153027777,360.0,0.0,Semiurban,N
LP001546,Male,No,0,Graduate,,3099,2165,116.96358626079054,360.0,1.0,Rural,Y
LP001327,Female,Yes,0,Graduate,No,2346,2435,134.4724500660355,360.0,1.0,Semiurban,Y
LP001478,Male,No,0,Graduate,No,2514,0,74.62168831308213,360.0,1.0,Semiurban,Y
LP002505,Male,Yes,0,Graduate,No,4554,2657,106.44686803657575,360.0,1.0,Urban,N
LP001179,Male,Yes,2,Graduate,No,4621,0,130.61207126594383,360.0,1.0,Urban,N
LP002194,Female,No,0,Graduate,Yes,15212,0,55.123681329885684,360.0,1.0,Semiurban,Y
LP002137,Male,Yes,0,Graduate,No,6064,4488,262.13905693030125,360.0,,Semiurban,Y
LP002409,Male,Yes,0,Graduate,No,7245,1772,180.92871935034023,360.0,1.0,Rural,Y
LP002434,Male,Yes,2,Not Graduate,No,4221,0,112.07402013134315,360.0,1.0,Rural,Y
LP002435,Male,Yes,0,Graduate,,3472,1262,57.34823594267323,360.0,1.0,Rural,N
LP002328,Male,Yes,0,Not Graduate,No,5773,0,217.4257207938771,360.0,0.0,Rural,N
LP002149,Male,Yes,2,Graduate,No,8653,3272,164.92690820470023,360.0,1.0,Rural,Y
LP001469,Male,No,0,Graduate,Yes,20023,0,646.4158514777348,480.0,,Urban,Y
LP001875,Male,No,0,Graduate,No,4344,3166,152.1469514662349,360.0,1.0,Rural,Y
LP001702,Male,No,0,Graduate,No,3346,0,122.54594537077067,360.0,1.0,Semiurban,N
LP002690,Male,No,0,Graduate,No,2426,0,52.82741473825648,360.0,1.0,Semiurban,Y
LP002487,Male,Yes,0,Graduate,No,2780,1993,156.06511191743414,360.0,1.0,Rural,Y
LP002455,Male,Yes,2,Graduate,No,3640,0,95.1835886416959,360.0,1.0,Semiurban,Y
LP002448,Male,Yes,0,Graduate,No,4149,1661,147.37493190656048,360.0,0.0,Rural,N
LP002547,Male,Yes,1,Graduate,No,18031,0,497.57700410794774,360.0,1.0,Urban,N
LP001854,Male,Yes,3+,Graduate,No,4931,0,98.08404848039453,360.0,1.0,Urban,N
LP002500,Male,Yes,3+,Not Graduate,No,2929,1502,73.62855144450951,180.0,0.0,Urban,N
LP001343,Male,Yes,0,Graduate,No,1901,3759,129.69159265903335,360.0,1.0,Semiurban,Y
LP002347,Male,Yes,0,Graduate,No,3247,1515,137.91210634523566,360.0,1.0,Semiurban,Y
LP001925,Female,No,0,Graduate,Yes,2412,1646,102.36668113036572,300.0,1.0,Semiurban,N
LP002106,Male,Yes,,Graduate,Yes,5907,4626,70.82056519410631,,1.0,Semiurban,Y
LP002401,Male,Yes,0,Graduate,No,2210,1103,,360.0,1.0,Urban,Y
LP001319,Male,Yes,2,Not Graduate,No,3163,1850,85.5966961221952,360.0,1.0,Urban,Y
LP002500,Male,Yes,3+,Not Graduate,No,2707,1727,72.39097082626557,180.0,0.0,Urban,N
LP001744,Male,No,0,Graduate,No,3118,2581,143.36282892671628,360.0,1.0,Semiurban,Y
LP002209,Female,No,0,Graduate,,2605,1466,108.71414558641281,360.0,1.0,Urban,Y
LP002126,Male,Yes,3+,Not Graduate,No,3329,0,76.61725729867153,360.0,1.0,Semiurban,Y
LP001658,Male,No,0,Graduate,No,3568,0,73.6344359573204,360.0,1.0,Semiurban,Y
LP002348,Male,Yes,0,Graduate,No,5438,0,134.74454621517756,360.0,1.0,Rural,Y
LP002945,Male,Yes,0,Graduate,Yes,10566,0,182.6303933514881,360.0,1.0,Rural,Y
LP002225,Male,Yes,2,Graduate,No,5769,0,128.817325837216,360.0,1.0,Urban,Y
LP002191,Male,Yes,0,Graduate,No,19790,5456,570.4904283195689,360.0,1.0,Rural,N
LP001580,Male,Yes,2,Graduate,No,7393,0,200.84731407791912,360.0,1.0,Semiurban,Y
LP002798,Male,Yes,0,Graduate,No,3782,2736,166.91626205451283,360.0,1.0,Semiurban,Y
LP001910,Male,No,1,Not Graduate,Yes,4281,2315,157.54101633086984,360.0,0.0,Urban,N
LP002362,Male,Yes,1,Graduate,No,7755,1681,114.41499628933104,,0.0,Urban,N
LP001273,Male,Yes,0,Graduate,No,5798,2135,269.4538089227729,360.0,,Semiurban,N
LP002112,Male,Yes,2,Graduate,Yes,2624,4164,176.6035137356602,360.0,1.0,Rural,Y
LP002626,Male,Yes,0,Graduate,Yes,2353,3044,189.2679139251627,360.0,1.0,Urban,Y
LP001800,Male,Yes,1,Not Graduate,No,2716,1890,138.31979229412343,180.0,1.0,Urban,N
LP002362,Male,Yes,1,Graduate,No,7207,1764,105.17532556090283,,0.0,Urban,N
LP002648,Male,Yes,0,Graduate,No,2112,6042,65.84264646459997,180.0,1.0,Semiurban,N
LP001896,Male,Yes,2,Graduate,No,4182,0,89.82256244845907,360.0,1.0,Semiurban,Y
LP002789,Male,Yes,0,Graduate,No,3242,4638,136.95287418283144,180.0,0.0,Rural,N
LP001265,Female,No,0,Graduate,No,3597,0,114.86722290119705,360.0,1.0,Semiurban,Y
LP001693,Female,No,0,Graduate,No,3248,0,84.98709244417407,360.0,1.0,Urban,Y
LP001616,Male,Yes,1,Graduate,No,3740,0,117.43586173504039,360.0,1.0,Semiurban,Y
LP001800,Male,Yes,1,Not Graduate,No,2667,2177,136.19461032429103,180.0,1.0,Urban,N
LP001345,Male,Yes,2,Not Graduate,No,3906,3513,137.6838567054091,180.0,1.0,Urban,Y
LP002600,Male,Yes,1,Graduate,Yes,2735,0,98.31837384327432,360.0,1.0,Semiurban,Y
LP002097,Male,No,1,Graduate,No,4546,1906,119.6995482111907,360.0,1.0,Urban,Y
LP001155,Female,Yes,0,Not Graduate,No,1788,1683,102.12218054917915,360.0,1.0,Semiurban,Y
LP002948,Male,Yes,2,Graduate,No,5661,0,189.5488783291711,360.0,1.0,Urban,Y
LP001811,Male,Yes,0,Not Graduate,No,3173,3995,122.25476835318912,360.0,1.0,Semiurban,Y
LP002841,Male,Yes,0,Graduate,No,3028,1879,107.7916544916116,360.0,0.0,Urban,N
LP002054,Male,Yes,2,Not Graduate,No,3480,1526,,360.0,1.0,Rural,Y
LP001326,Male,No,0,Graduate,,6446,0,,360.0,,Urban,N
LP002234,Male,No,0,Graduate,Yes,6815,0,132.99711126962492,360.0,1.0,Urban,Y
LP001349,Male,No,0,Graduate,No,4554,3581,150.1075754690902,360.0,1.0,Semiurban,Y
LP001924,Male,No,0,Graduate,No,2951,2883,84.13395959616156,360.0,1.0,Rural,Y
LP002178,Male,Yes,0,Graduate,No,2767,2773,95.12719292538968,300.0,,Urban,Y
LP002390,Male,No,0,Graduate,No,3985,0,95.17032095316446,360.0,1.0,Urban,Y
LP001977,Male,Yes,1,Graduate,No,1676,1831,94.66387044857909,360.0,1.0,Urban,Y
LP002582,Female,No,0,Not Graduate,Yes,16282,0,229.67831304914802,360.0,1.0,Semiurban,Y
LP002201,Male,Yes,2,Graduate,Yes,9142,7932,384.811586474614,300.0,1.0,Rural,Y
LP002689,Male,Yes,2,Not Graduate,No,2127,1787,48.68612443157235,360.0,1.0,Semiurban,Y
LP002284,Male,No,0,Not Graduate,No,3748,1816,106.16354928937574,360.0,1.0,Rural,Y
